layer,storage_role,system_name,stored_article_number,stored_title_or_citation,number_parsed_from_title,issue_type,severity,recommended_action
legal_articles_export.json,Seed,نظام المعاملات المدنية,621,المادة الثانية والعشرون بعد الستمائة,622,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 621
legal_articles_export.json,Seed,نظام المعاملات المدنية,622,المادة الثالثة والعشرون بعد الستمائة,623,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 622
legal_articles_export.json,Seed,نظام المعاملات المدنية,623,المادة الرابعة والعشرون بعد الستمائة,624,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 623
legal_articles_export.json,Seed,نظام المعاملات المدنية,624,المادة الخامسة والعشرون بعد الستمائة,625,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 624
legal_articles_export.json,Seed,نظام المعاملات المدنية,625,المادة السادسة والعشرون بعد الستمائة,626,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 625
legal_articles_export.json,Seed,نظام المعاملات المدنية,626,المادة السابعة والعشرون بعد الستمائة,627,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 626
legal_articles_export.json,Seed,نظام المعاملات المدنية,627,المادة الثامنة والعشرون بعد الستمائة,628,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 627
legal_articles_export.json,Seed,نظام المعاملات المدنية,628,المادة التاسعة والعشرون بعد الستمائة,629,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 628
legal_articles_export.json,Seed,نظام المعاملات المدنية,629,المادة الثلاثون بعد الستمائة,630,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 629
legal_articles_export.json,Seed,نظام المعاملات المدنية,630,المادة الحادية والثلاثون بعد الستمائة,631,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 630
legal_articles_export.json,Seed,نظام المعاملات المدنية,631,المادة الثانية والثلاثون بعد الستمائة,632,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 631
legal_articles_export.json,Seed,نظام المعاملات المدنية,632,المادة الثالثة والثلاثون بعد الستمائة,633,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 632
legal_articles_export.json,Seed,نظام المعاملات المدنية,633,المادة الرابعة والثلاثون بعد الستمائة,634,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 633
legal_articles_export.json,Seed,نظام المعاملات المدنية,634,المادة الخامسة والثلاثون بعد الستمائة,635,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 634
legal_articles_export.json,Seed,نظام المعاملات المدنية,635,المادة السادسة والثلاثون بعد الستمائة,636,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 635
legal_articles_export.json,Seed,نظام المعاملات المدنية,636,المادة السابعة والثلاثون بعد الستمائة,637,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 636
legal_articles_export.json,Seed,نظام المعاملات المدنية,637,المادة الثامنة والثلاثون بعد الستمائة,638,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 637
legal_articles_export.json,Seed,نظام المعاملات المدنية,638,المادة التاسعة والثلاثون بعد الستمائة,639,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 638
legal_articles_export.json,Seed,نظام المعاملات المدنية,639,المادة الأربعون بعد الستمائة,640,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 639
legal_articles_export.json,Seed,نظام المعاملات المدنية,640,المادة الحادية والأربعون بعد الستمائة,641,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 640
legal_articles_export.json,Seed,نظام المعاملات المدنية,641,المادة الثانية والأربعون بعد الستمائة,642,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 641
legal_articles_export.json,Seed,نظام المعاملات المدنية,642,المادة الثالثة والأربعون بعد الستمائة,643,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 642
legal_articles_export.json,Seed,نظام المعاملات المدنية,643,المادة الرابعة والأربعون بعد الستمائة,644,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 643
legal_articles_export.json,Seed,نظام المعاملات المدنية,644,المادة الخامسة والأربعون بعد الستمائة,645,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 644
legal_articles_export.json,Seed,نظام المعاملات المدنية,645,المادة السادسة والأربعون بعد الستمائة,646,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 645
legal_articles_export.json,Seed,نظام المعاملات المدنية,646,المادة السابعة والأربعون بعد الستمائة,647,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 646
legal_articles_export.json,Seed,نظام المعاملات المدنية,647,المادة الثامنة والأربعون بعد الستمائة,648,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 647
legal_articles_export.json,Seed,نظام المعاملات المدنية,648,المادة التاسعة والأربعون بعد الستمائة,649,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 648
legal_articles_export.json,Seed,نظام المعاملات المدنية,649,المادة الخمسون بعد الستمائة,650,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 649
legal_articles_export.json,Seed,نظام المعاملات المدنية,650,المادة الحادية والخمسون بعد الستمائة,651,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 650
legal_articles_export.json,Seed,نظام المعاملات المدنية,651,المادة الثانية والخمسون بعد الستمائة,652,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 651
legal_articles_export.json,Seed,نظام المعاملات المدنية,652,المادة الثالثة والخمسون بعد الستمائة,653,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 652
legal_articles_export.json,Seed,نظام المعاملات المدنية,653,المادة الرابعة والخمسون بعد الستمائة,654,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 653
legal_articles_export.json,Seed,نظام المعاملات المدنية,654,المادة الخامسة والخمسون بعد الستمائة,655,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 654
legal_articles_export.json,Seed,نظام المعاملات المدنية,655,المادة السادسة والخمسون بعد الستمائة,656,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 655
legal_articles_export.json,Seed,نظام المعاملات المدنية,656,المادة السابعة والخمسون بعد الستمائة,657,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 656
legal_articles_export.json,Seed,نظام المعاملات المدنية,657,المادة الثامنة والخمسون بعد الستمائة,658,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 657
legal_articles_export.json,Seed,نظام المعاملات المدنية,658,المادة التاسعة والخمسون بعد الستمائة,659,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 658
legal_articles_export.json,Seed,نظام المعاملات المدنية,659,المادة الستون بعد الستمائة,660,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 659
legal_articles_export.json,Seed,نظام المعاملات المدنية,660,المادة الحادية والستون بعد الستمائة,661,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 660
legal_articles_export.json,Seed,نظام المعاملات المدنية,661,المادة الثانية والستون بعد الستمائة,662,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 661
legal_articles_export.json,Seed,نظام المعاملات المدنية,662,المادة الثالثة والستون بعد الستمائة,663,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 662
legal_articles_export.json,Seed,نظام المعاملات المدنية,663,المادة الرابعة والستون بعد الستمائة,664,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 663
legal_articles_export.json,Seed,نظام المعاملات المدنية,664,المادة الخامسة والستون بعد الستمائة,665,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 664
legal_articles_export.json,Seed,نظام المعاملات المدنية,665,المادة السادسة والستون بعد الستمائة,666,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 665
legal_articles_export.json,Seed,نظام المعاملات المدنية,666,المادة السابعة والستون بعد الستمائة,667,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 666
legal_articles_export.json,Seed,نظام المعاملات المدنية,667,المادة الثامنة والستون بعد الستمائة,668,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 667
legal_articles_export.json,Seed,نظام المعاملات المدنية,668,المادة التاسعة والستون بعد الستمائة,669,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 668
legal_articles_export.json,Seed,نظام المعاملات المدنية,669,المادة السبعون بعد الستمائة,670,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 669
legal_articles_export.json,Seed,نظام المعاملات المدنية,670,المادة الحادية والسبعون بعد الستمائة,671,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 670
legal_articles_export.json,Seed,نظام المعاملات المدنية,671,المادة الثانية والسبعون بعد الستمائة,672,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 671
legal_articles_export.json,Seed,نظام المعاملات المدنية,672,المادة الثالثة والسبعون بعد الستمائة,673,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 672
legal_articles_export.json,Seed,نظام المعاملات المدنية,673,المادة الرابعة والسبعون بعد الستمائة,674,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 673
legal_articles_export.json,Seed,نظام المعاملات المدنية,674,المادة الخامسة والسبعون بعد الستمائة,675,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 674
legal_articles_export.json,Seed,نظام المعاملات المدنية,675,المادة السادسة والسبعون بعد الستمائة,676,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 675
legal_articles_export.json,Seed,نظام المعاملات المدنية,676,المادة السابعة والسبعون بعد الستمائة,677,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 676
legal_articles_export.json,Seed,نظام المعاملات المدنية,677,المادة الثامنة والسبعون بعد الستمائة,678,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 677
legal_articles_export.json,Seed,نظام المعاملات المدنية,678,المادة التاسعة والسبعون بعد الستمائة,679,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 678
legal_articles_export.json,Seed,نظام المعاملات المدنية,679,المادة الثمانون بعد الستمائة,680,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 679
legal_articles_export.json,Seed,نظام المعاملات المدنية,680,المادة الحادية والثمانون بعد الستمائة,681,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 680
legal_articles_export.json,Seed,نظام المعاملات المدنية,681,المادة الثانية والثمانون بعد الستمائة,682,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 681
legal_articles_export.json,Seed,نظام المعاملات المدنية,682,المادة الثالثة والثمانون بعد الستمائة,683,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 682
legal_articles_export.json,Seed,نظام المعاملات المدنية,683,المادة الرابعة والثمانون بعد الستمائة,684,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 683
legal_articles_export.json,Seed,نظام المعاملات المدنية,684,المادة الخامسة والثمانون بعد الستمائة,685,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 684
legal_articles_export.json,Seed,نظام المعاملات المدنية,685,المادة السادسة والثمانون بعد الستمائة,686,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 685
legal_articles_export.json,Seed,نظام المعاملات المدنية,686,المادة السابعة والثمانون بعد الستمائة,687,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 686
legal_articles_export.json,Seed,نظام المعاملات المدنية,687,المادة الثامنة والثمانون بعد الستمائة,688,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 687
legal_articles_export.json,Seed,نظام المعاملات المدنية,688,المادة التاسعة والثمانون بعد الستمائة,689,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 688
legal_articles_export.json,Seed,نظام المعاملات المدنية,689,المادة التسعون بعد الستمائة,690,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 689
legal_articles_export.json,Seed,نظام المعاملات المدنية,690,المادة الحادية والتسعون بعد الستمائة,691,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 690
legal_articles_export.json,Seed,نظام المعاملات المدنية,691,المادة الثانية والتسعون بعد الستمائة,692,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 691
legal_articles_export.json,Seed,نظام المعاملات المدنية,692,المادة الثالثة والتسعون بعد الستمائة,693,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 692
legal_articles_export.json,Seed,نظام المعاملات المدنية,693,المادة الرابعة والتسعون بعد الستمائة,694,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 693
legal_articles_export.json,Seed,نظام المعاملات المدنية,694,المادة الخامسة والتسعون بعد الستمائة,695,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 694
legal_articles_export.json,Seed,نظام المعاملات المدنية,695,المادة السادسة والتسعون بعد الستمائة,696,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 695
legal_articles_export.json,Seed,نظام المعاملات المدنية,696,المادة السابعة والتسعون بعد الستمائة,697,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 696
legal_articles_export.json,Seed,نظام المعاملات المدنية,697,المادة الثامنة والتسعون بعد الستمائة,698,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 697
legal_articles_export.json,Seed,نظام المعاملات المدنية,698,المادة التاسعة والتسعون بعد الستمائة,699,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 698
legal_articles_export.json,Seed,نظام المعاملات المدنية,699,المادة السبعمائة,700,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 699
legal_articles_export.json,Seed,نظام المعاملات المدنية,700,المادة الأولى بعد السبعمائة,701,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 700
legal_articles_export.json,Seed,نظام المعاملات المدنية,701,المادة الثانية بعد السبعمائة,702,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 701
legal_articles_export.json,Seed,نظام المعاملات المدنية,702,المادة الثالثة بعد السبعمائة,703,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 702
legal_articles_export.json,Seed,نظام المعاملات المدنية,703,المادة الرابعة بعد السبعمائة,704,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 703
legal_articles_export.json,Seed,نظام المعاملات المدنية,704,المادة الخامسة بعد السبعمائة,705,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 704
legal_articles_export.json,Seed,نظام المعاملات المدنية,705,المادة السادسة بعد السبعمائة,706,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 705
legal_articles_export.json,Seed,نظام المعاملات المدنية,706,المادة السابعة بعد السبعمائة,707,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 706
legal_articles_export.json,Seed,نظام المعاملات المدنية,707,المادة الثامنة بعد السبعمائة,708,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 707
legal_articles_export.json,Seed,نظام المعاملات المدنية,708,المادة التاسعة بعد السبعمائة,709,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 708
legal_articles_export.json,Seed,نظام المعاملات المدنية,709,المادة العاشرة بعد السبعمائة,710,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 709
legal_articles_export.json,Seed,نظام المعاملات المدنية,710,المادة الحادية عشرة بعد السبعمائة,711,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 710
legal_articles_export.json,Seed,نظام المعاملات المدنية,711,المادة الثانية عشرة بعد السبعمائة,712,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 711
legal_articles_export.json,Seed,نظام المعاملات المدنية,712,المادة الثالثة عشرة بعد السبعمائة,713,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 712
legal_articles_export.json,Seed,نظام المعاملات المدنية,713,المادة الرابعة عشرة بعد السبعمائة,714,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 713
legal_articles_export.json,Seed,نظام المعاملات المدنية,714,المادة الخامسة عشرة بعد السبعمائة,715,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 714
legal_articles_export.json,Seed,نظام المعاملات المدنية,715,المادة السادسة عشرة بعد السبعمائة,716,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 715
legal_articles_export.json,Seed,نظام المعاملات المدنية,716,المادة السابعة عشرة بعد السبعمائة,717,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 716
legal_articles_export.json,Seed,نظام المعاملات المدنية,717,المادة الثامنة عشرة بعد السبعمائة,718,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 717
legal_articles_export.json,Seed,نظام المعاملات المدنية,718,المادة التاسعة عشرة بعد السبعمائة,719,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 718
legal_articles_export.json,Seed,نظام المعاملات المدنية,719,المادة العشرون بعد السبعمائة,720,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 719
legal_articles_export.json,Seed,نظام المعاملات المدنية,720,المادة الحادية والعشرون بعد السبعمائة,721,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 720
BM25 / الإنتاج,Derived,نظام الشركات,155,نظام الشركات — المادة (155),,نص مكرر حرفيًا بين مادتين,حرجة,تحديد المادة الصحيحة واستبدال المكررة بالنص الرسمي
BM25 / الإنتاج,Derived,نظام الشركات,219,نظام الشركات — المادة (219),,نص مكرر حرفيًا بين مادتين,حرجة,تحديد المادة الصحيحة واستبدال المكررة بالنص الرسمي
BM25 / الإنتاج,Derived,نظام المرافعات أمام ديوان المظالم,14,نظام المرافعات أمام ديوان المظالم — المادة (14),,نص مطابق في أول 320 حرفًا (قد يكون اقتطاعًا — يلزم تحقق من النص الكامل),تحتاج تحقق,مقارنة النص الكامل من قاعدة الإنتاج
BM25 / الإنتاج,Derived,نظام المرافعات أمام ديوان المظالم,50,نظام المرافعات أمام ديوان المظالم — المادة (50),,نص مطابق في أول 320 حرفًا (قد يكون اقتطاعًا — يلزم تحقق من النص الكامل),تحتاج تحقق,مقارنة النص الكامل من قاعدة الإنتاج
BM25 / الإنتاج,Derived,نظام المعاملات المدنية,720,نظام المعاملات المدنية — المادة (720),,نص مكرر حرفيًا بين مادتين,حرجة,تحديد المادة الصحيحة واستبدال المكررة بالنص الرسمي
BM25 / الإنتاج,Derived,نظام المعاملات المدنية,721,نظام المعاملات المدنية — المادة (721),,نص مكرر حرفيًا بين مادتين,حرجة,تحديد المادة الصحيحة واستبدال المكررة بالنص الرسمي
BM25 / الإنتاج,Derived,نظام مكافحة غسل الأموال,5,نظام مكافحة غسل الأموال — المادة (5),,نص مطابق في أول 320 حرفًا (قد يكون اقتطاعًا — يلزم تحقق من النص الكامل),تحتاج تحقق,مقارنة النص الكامل من قاعدة الإنتاج
BM25 / الإنتاج,Derived,نظام مكافحة غسل الأموال,6,نظام مكافحة غسل الأموال — المادة (6),,نص مطابق في أول 320 حرفًا (قد يكون اقتطاعًا — يلزم تحقق من النص الكامل),تحتاج تحقق,مقارنة النص الكامل من قاعدة الإنتاج
BM25 / الإنتاج,Derived,نظام مكافحة غسل الأموال,7,نظام مكافحة غسل الأموال — المادة (7),,نص مكرر حرفيًا بين مادتين,حرجة,تحديد المادة الصحيحة واستبدال المكررة بالنص الرسمي
BM25 / الإنتاج,Derived,نظام مكافحة غسل الأموال,8,نظام مكافحة غسل الأموال — المادة (8),,نص مكرر حرفيًا بين مادتين,حرجة,تحديد المادة الصحيحة واستبدال المكررة بالنص الرسمي
BM25 / الإنتاج,Derived,نظام مكافحة غسل الأموال,9,نظام مكافحة غسل الأموال — المادة (9),,نص مطابق في أول 320 حرفًا (قد يكون اقتطاعًا — يلزم تحقق من النص الكامل),تحتاج تحقق,مقارنة النص الكامل من قاعدة الإنتاج
BM25 / الإنتاج,Derived,نظام مكافحة غسل الأموال,10,نظام مكافحة غسل الأموال — المادة (10),,نص مطابق في أول 320 حرفًا (قد يكون اقتطاعًا — يلزم تحقق من النص الكامل),تحتاج تحقق,مقارنة النص الكامل من قاعدة الإنتاج
BM25 / الإنتاج,Derived,نظام الإفلاس,29,نظام الإفلاس — المادة (29),,نص مكرر حرفيًا بين مادتين,حرجة,تحديد المادة الصحيحة واستبدال المكررة بالنص الرسمي
BM25 / الإنتاج,Derived,نظام الإفلاس,74,نظام الإفلاس — المادة (74),,نص مكرر حرفيًا بين مادتين,حرجة,تحديد المادة الصحيحة واستبدال المكررة بالنص الرسمي
BM25 / الإنتاج,Derived,نظام الميداليات المدنية والعسكرية,12,نظام الميداليات المدنية والعسكرية — المادة (12),,نص مكرر حرفيًا بين مادتين,حرجة,تحديد المادة الصحيحة واستبدال المكررة بالنص الرسمي
BM25 / الإنتاج,Derived,نظام الميداليات المدنية والعسكرية,24,نظام الميداليات المدنية والعسكرية — المادة (24),,نص مكرر حرفيًا بين مادتين,حرجة,تحديد المادة الصحيحة واستبدال المكررة بالنص الرسمي
BM25 / الإنتاج,Derived,نظام الميداليات المدنية والعسكرية,15,نظام الميداليات المدنية والعسكرية — المادة (15),,نص مكرر حرفيًا بين مادتين,حرجة,تحديد المادة الصحيحة واستبدال المكررة بالنص الرسمي
BM25 / الإنتاج,Derived,نظام الميداليات المدنية والعسكرية,21,نظام الميداليات المدنية والعسكرية — المادة (21),,نص مكرر حرفيًا بين مادتين,حرجة,تحديد المادة الصحيحة واستبدال المكررة بالنص الرسمي
BM25 / الإنتاج,Derived,تنظيم إعانة البحث عن عمل,14041,تنظيم إعانة البحث عن عمل — المادة (14041),,رقم مادة شاذ (خطأ تحليل رقم),حرجة,تصحيح الرقم من عنوان المادة الرسمي
